Segment,Cohort,Metric,MOB_Start,MOB_End,Approach,Param1,Param2,Explanation
NON PRIME,202503,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.023) - CR at 7% - extrapolate trend
NON PRIME,202504,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (6 months) - borrow from 202301 until more data available
NON PRIME,202504,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NON PRIME,202505,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (5 months) - borrow from 202301 until more data available
NON PRIME,202505,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NON PRIME,202506,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (4 months) - borrow from 202301 until more data available
NON PRIME,202506,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NON PRIME,202507,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (3 months) - borrow from 202301 until more data available
NON PRIME,202507,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NON PRIME,202508,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (2 months) - borrow from 202301 until more data available
NON PRIME,202508,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NON PRIME,202509,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (1 month) - borrow from 202301 until more data available
NON PRIME,202509,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-S,201912,Total_Coverage_Ratio,0,999,CohortAvg,6,,Mature cohort at ~100% CR plateau - rolling average maintains stability
NRP-S,202001,Total_Coverage_Ratio,0,999,CohortAvg,6,,Mature clustered cohort - volatile but has data - use rolling average for stability
NRP-S,202101,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.005) - CR at 37% still rising - extrapolate trend
NRP-S,202201,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.009) - CR at 35% - extrapolate trend
NRP-S,202301,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.009) - CR at 21% - extrapolate trend
NRP-S,202404,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.010) - CR at 14% - extrapolate trend
NRP-S,202405,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.011) - CR at 14% - extrapolate trend
NRP-S,202406,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.010) - CR at 11% - extrapolate trend
NRP-S,202407,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.009) - CR at 10% - extrapolate trend
NRP-S,202408,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.010) - CR at 10% - extrapolate trend
NRP-S,202409,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.009) - CR at 8% - extrapolate trend
NRP-S,202410,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.010) - CR at 8% - extrapolate trend
NRP-S,202411,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.009) - CR at 6% - extrapolate trend
NRP-S,202412,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.009) - CR at 5% - extrapolate trend
NRP-S,202501,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.009) - CR at 4% - extrapolate trend
NRP-S,202502,Total_Coverage_Ratio,0,999,CohortTrend,6,,Clear increasing trend (slope 0.009) - CR at 3% - extrapolate trend
NRP-S,202503,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.007) - extrapolate trend
NRP-S,202504,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (6 months) - borrow from 202301 until more data available
NRP-S,202504,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-S,202505,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (5 months) - borrow from 202301 until more data available
NRP-S,202505,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-S,202506,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (4 months) - borrow from 202301 until more data available
NRP-S,202506,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-S,202507,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (3 months) - borrow from 202301 until more data available
NRP-S,202507,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-S,202508,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (2 months) - borrow from 202301 until more data available
NRP-S,202508,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-S,202509,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort (1 month) - borrow from 202301 until more data available
NRP-S,202509,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-M,202001,Total_Coverage_Ratio,0,999,Manual,0,,CR has been 0 for recent months - no provisions being held - use 0
NRP-M,202101,Total_Coverage_Ratio,0,999,CohortAvg,6,,Only mature NRP-M with meaningful data - use rolling average (CR ~18%)
NRP-M,202201,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.005) - CR at 15% - extrapolate trend
NRP-M,202301,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.006) - CR at 8% - extrapolate trend
NRP-M,202404,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.008) - CR at 11% - extrapolate trend
NRP-M,202405,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.007) - CR at 9% - extrapolate trend
NRP-M,202406,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.010) - CR at 12% - extrapolate trend
NRP-M,202407,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.008) - CR at 9% - extrapolate trend
NRP-M,202408,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.008) - CR at 7% - extrapolate trend
NRP-M,202409,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.007) - CR at 6% - extrapolate trend
NRP-M,202410,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.010) - CR at 7% - extrapolate trend
NRP-M,202411,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.006) - CR at 4% - extrapolate trend
NRP-M,202412,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.009) - CR at 6% - extrapolate trend
NRP-M,202501,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.008) - CR at 4% - extrapolate trend
NRP-M,202502,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.006) - CR at 2% - extrapolate trend
NRP-M,202503,Total_Coverage_Ratio,0,999,CohortTrend,6,,Increasing trend (slope 0.006) - extrapolate trend
NRP-M,202504,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort - borrow from 202301 until more data available
NRP-M,202504,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-M,202505,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort - borrow from 202301 until more data available
NRP-M,202505,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-M,202506,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort - borrow from 202301 until more data available
NRP-M,202506,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-M,202507,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort - borrow from 202301 until more data available
NRP-M,202507,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-M,202508,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort - borrow from 202301 until more data available
NRP-M,202508,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-M,202509,Total_Coverage_Ratio,0,5,DonorCohort,202301,,Very young cohort - borrow from 202301 until more data available
NRP-M,202509,Total_Coverage_Ratio,6,999,CohortTrend,6,,Once sufficient data exists extrapolate the increasing trend
NRP-L,202301,Total_Coverage_Ratio,0,999,CohortAvg,6,,Only mature NRP-L cohort - volatile (CV 0.94) but has data - use rolling average
NRP-L,202404,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - only mature NRP-L - recent CR 12%
NRP-L,202405,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - recent CR 11% - volatile pattern
NRP-L,202406,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - low CR (5%) - insufficient own data
NRP-L,202407,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - CR 7% - insufficient own data
NRP-L,202408,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - CR 8% - insufficient own data
NRP-L,202409,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - CR 4% - insufficient own data
NRP-L,202410,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - low CR 3% and stable - insufficient own data
NRP-L,202411,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - CR 10% - insufficient own data
NRP-L,202412,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Borrow from 202301 - volatile CR (11%) - insufficient own data
NRP-L,202501,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held - use 0
NRP-L,202502,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held - use 0
NRP-L,202503,Total_Coverage_Ratio,0,999,DonorCohort,202301,,Some data exists (CR spike to 8.5%) - borrow from 202301
NRP-L,202504,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held - use 0
NRP-L,202505,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held - use 0
NRP-L,202506,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held - use 0
NRP-L,202507,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held - use 0
NRP-L,202508,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held - use 0
NRP-L,202509,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held - use 0
PRIME,202101,Total_Coverage_Ratio,0,999,CohortAvg,6,,Only mature PRIME cohort with data - CR ~20% - use rolling average
PRIME,202201,Total_Coverage_Ratio,0,999,CohortAvg,6,,Low but stable CR (~3%) - use rolling average for stability
PRIME,202405,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held for this cohort
PRIME,202407,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held for this cohort
PRIME,202409,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held for this cohort
PRIME,202504,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held for this cohort
PRIME,202507,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held for this cohort
PRIME,202508,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held for this cohort
PRIME,202509,Total_Coverage_Ratio,0,999,Manual,0,,CR consistently 0 - no provisions being held for this cohort
ALL,ALL,Total_Coverage_Ratio,0,999,CohortAvg,6,,Default fallback: use rolling average for any undefined segment x cohort
